TaxaID,Rank,NonTarget,BCG_Attr,BCG_Attr2,FFG,HABIT,LIFE_CYCLE,AirBreather,TOLVAL_IA,FFG_IA,FFGDef_IA,HABIT_IA,HabitDef_IA,THERMAL_INDICATOR,COLD_IA,ColdWaterIndicatorTaxa,HABSTRUCT,PHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,SUBFAMILY,GENUS,SPECIES,CommonName,IA_BugTaxaID
CLINOHELEA,Genus,FALSE,,,PR,BU,NA,FALSE,6,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,CERATOPOGONIDAE,,CLINOHELEA,,"Biting Midges, No-See-Ums, Punkies",960
HELISOMA,Genus,FALSE,4,4_middle,SC,CB,"multi,uni",FALSE,6,SC,Scraper,UN,Unidentified,,0,FALSE,,MOLLUSCA,GASTROPODA,,BASOMMATOPHORA,PLANORBIDAE,,HELISOMA,,Planorbid Snails,963
PROMENETUS EXACUOUS,Species,FALSE,4,4_worse,SC,CB,NA,FALSE,6,SC,Scraper,UN,Unidentified,,0,FALSE,,MOLLUSCA,GASTROPODA,,BASOMMATOPHORA,PLANORBIDAE,,PROMENETUS,EXACUOUS,Planorbid Snails,965
PROMENETUS,Genus,FALSE,4,4_worse,SC,CB,NA,FALSE,6,SC,Scraper,UN,Unidentified,,0,FALSE,,MOLLUSCA,GASTROPODA,,BASOMMATOPHORA,PLANORBIDAE,,PROMENETUS,,Planorbid Snails,966
CAMELOBAETIDIUS,Genus,FALSE,4,4_middle,"CG,SH",SW,multi,FALSE,4.8,UN,Unidentified,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,EPHEMEROPTERA,BAETIDAE,,CAMELOBAETIDIUS,,Small Minnow Mayflies,969
ELMIDAE,Family,FALSE,4,4_middle,CG,CN,semi,FALSE,4.8,CG,Collector/Gatherer,cn/bu,Clinger/Burrower,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,,Riffle Beetles,97
PEDICIA,Genus,FALSE,,,PR,BU,uni,FALSE,4.6,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,TIPULIDAE,,PEDICIA,,Crane Flies,971
CAMELOBAETIDIUS WALTZI,Species,FALSE,4,4_middle,"CG,SH",SW,multi,FALSE,4.8,UN,Unidentified,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,EPHEMEROPTERA,BAETIDAE,,CAMELOBAETIDIUS,WALTZI,Small Minnow Mayflies,973
CERATOPSYCHE ALTERNANS,Species,FALSE,4,4_better,CF,CN,uni,FALSE,3,CF,Filterer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHINAE,CERATOPSYCHE,ALTERNANS,Common Netspinner Caddisflies,974
PROCAMBARUS ACUTUS,Species,FALSE,4,4_middle,CG,SP,NA,FALSE,6,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,,ARTHROPODA,MALACOSTRACA,EUMALACOSTRACA,DECAPODA,CAMBARIDAE,,PROCAMBARUS,ACUTUS,Crayfishes,975
ANCYRONYX VARIEGATUS,Species,FALSE,4,4_middle,CG,CN,"semi,uni",FALSE,6,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,SG,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,ANCYRONYX,VARIEGATUS,Riffle Beetles,98
PSYCHODIDAE,Family,FALSE,4,4_worse,CG,BU,multi,FALSE,10,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,PSYCHODIDAE,,,,Moth Flies,980
ISOPERLA SLOSSONAE,Species,FALSE,3,,PR,CN,uni,FALSE,2,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,PLECOPTERA,PERLODIDAE,,ISOPERLA,SLOSSONAE,Perlodid Stoneflies,985
RHYACOPHILA,Genus,FALSE,3,,PR,CN,uni,FALSE,2,PR,Predator,UN,Unidentified,,-1,TRUE,CS,ARTHROPODA,INSECTA,,TRICHOPTERA,RHYACOPHILIDAE,,RHYACOPHILA,,Freeliving Caddisflies,986
PANTALA FLAVESCENS,Species,FALSE,4,4_middle,PR,SP,uni,FALSE,6.4,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,ODONATA,LIBELLULIDAE,,PANTALA,FLAVESCENS,Skimmer Dragonflies,988
DUBIRAPHIA,Genus,FALSE,4,4_middle,"CG,SC",CN,"semi,uni",FALSE,5.2,UN,Unidentified,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,DUBIRAPHIA,,Riffle Beetles,99
CERACLEA MACULATA,Species,FALSE,4,4_middle,CG,"CN,SP",uni,FALSE,3,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,TRICHOPTERA,LEPTOCERIDAE,,CERACLEA,MACULATA,Longhorned Case Maker Caddisflies,994
HAEMOPIS GRANDIS,Species,FALSE,,,"PR,SH",SP,NA,FALSE,7,UN,Unidentified,UN,Unidentified,,0,FALSE,,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,HAEMOPIDAE,,HAEMOPIS,GRANDIS,Leeches,995
SEPEDON,Genus,FALSE,,,PR,BU,multi,FALSE,6,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,SCIOMYZIDAE,,SEPEDON,,Marsh Flies,996
CHAOBORUS,Genus,FALSE,4,4_middle,PR,SP,uni,FALSE,8,PR,Predator,UN,Unidentified,,0,FALSE,NF,ARTHROPODA,INSECTA,,DIPTERA,CHAOBORIDAE,,CHAOBORUS,,Phantom Midges,802
CHAOBORUS PUNCTIPENNIS,Species,FALSE,4,4_middle,PR,SP,uni,FALSE,8,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,CHAOBORIDAE,,CHAOBORUS,PUNCTIPENNIS,Phantom Midges,803
