Taxon_orig,NonTarget,Rationale,OTU_MTTI,OTU_MetricCalc,OTU_BCG_MariNW,OTU_BSTI,OTU_BCG_ORWA,altOTU_BCG_ORWA_worms
Octogomphus,FALSE,,Octogomphus,Octogomphus,Octogomphus,Octogomphus,Octogomphus,Octogomphus
Octogomphus specularis,FALSE,,Octogomphus,Octogomphus,Octogomphus,Octogomphus,Octogomphus,Octogomphus
Ocybrachypoda,FALSE,,DNI,Ocybrachypoda,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Odonata,FALSE,,DNI,Odonata,Odonata,DNI,Odonata,Odonata
Odontoceridae,FALSE,,DNI,Odontoceridae,Odontoceridae,DNI,Odontoceridae,Odontoceridae
Odontomesa,FALSE,,Odontomesa,Odontomesa,Odontomesa,Odontomesa,Odontomesa,Odontomesa
Odontomesa fulva,FALSE,,Odontomesa,Odontomesa,Odontomesa,Odontomesa,Odontomesa,Odontomesa
Odontomyia,FALSE,,Stratiomyidae,Odontomyia,Odontomyia,DNI,Odontomyia,Odontomyia
Oecetis,FALSE,,Oecetis,Oecetis,Oecetis,DNI,Oecetis,Oecetis
Oecetis avara,FALSE,,Oecetis,Oecetis,Oecetis,DNI,Oecetis,Oecetis
Oecetis avara group,FALSE,,Oecetis,Oecetis,Oecetis,DNI,Oecetis,Oecetis
Oecetis Avara Group,FALSE,,Oecetis,Oecetis,Oecetis,DNI,Oecetis,Oecetis
Oecetis disjuncta,FALSE,,Oecetis,Oecetis,Oecetis,DNI,Oecetis,Oecetis
Olea,TRUE,Marine,DNI,DNI,DNI,DNI,DNI,DNI
Oligia,FALSE,Lot of these are terrestrial,DNI,Lepidoptera,Lepidoptera,DNI,Lepidoptera,Lepidoptera
Oligoceras,TRUE,Sponges excluded,DNI,DNI,DNI,DNI,DNI,DNI
Oligochaeta,FALSE,,DNI,Oligochaeta,Oligochaeta,DNI,Oligochaeta,Oligochaeta
oligochaetous Clitellata,FALSE,,DNI,Oligochaeta,Oligochaeta,DNI,Oligochaeta,Oligochaeta
Oligophlebodes,FALSE,,Oligophlebodes,Oligophlebodes,Oligophlebodes,Oligophlebodes,Oligophlebodes,Oligophlebodes
Oligota,TRUE,Terrestrial,DNI,DNI,DNI,DNI,DNI,DNI
Oliveridia,FALSE,disjunct dist. Good ID backing off to family,DNI,Orthocladiinae,Orthocladiinae,DNI,Orthocladiinae,Orthocladiinae
Onocosmoecus,FALSE,two species in region,Onocosmoecus,Onocosmoecus,Onocosmoecus,Onocosmoecus,Onocosmoecus,Onocosmoecus
Onocosmoecus unicolor,FALSE,two species in region,Onocosmoecus,Onocosmoecus,Onocosmoecus,Onocosmoecus,Onocosmoecus,Onocosmoecus
Opeas,TRUE,Marine,DNI,DNI,DNI,DNI,DNI,DNI
Ophidonais,FALSE,,Naidinae,Ophidonais,Oligochaeta,Naidinae,Oligochaeta,Oligochaeta
Ophidonais serpentina,FALSE,,Naidinae,Ophidonais,Oligochaeta,Naidinae,Oligochaeta,Oligochaeta
Ophiogomphus,FALSE,,Ophiogomphus,Ophiogomphus,Ophiogomphus,Ophiogomphus,Ophiogomphus,Ophiogomphus
Ophiogomphus occidentis,FALSE,,Ophiogomphus,Ophiogomphus,Ophiogomphus,Ophiogomphus,Ophiogomphus,Ophiogomphus
Ophiogomphus severus,FALSE,,Ophiogomphus,Ophiogomphus,Ophiogomphus,Ophiogomphus,Ophiogomphus,Ophiogomphus
Optioservus,FALSE,,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus
Optioservus castanipennis,FALSE,,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus
Optioservus divergens,FALSE,,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus
Optioservus divergens/pecosensis,FALSE,,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus
Optioservus pecosensis,FALSE,,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus
Optioservus quadrimaculatus,FALSE,,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus
Optioservus Quadrimaculatus Gr.,FALSE,,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus
Optioservus quadrimaculatus group,FALSE,,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus
Optioservus seriatus,FALSE,,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus,Optioservus
Oravelia,TRUE,Shore bugs,DNI,DNI,DNI,DNI,DNI,DNI
Orconectes,FALSE,,DNI,Orconectes,Orconectes,DNI,Orconectes,Orconectes
Ordobrevia,FALSE,only one species in Genus,Ordobrevia nubifera,Ordobrevia nubifera,Ordobrevia nubifera,Ordobrevia nubifera,Ordobrevia nubifera,Ordobrevia nubifera
Ordobrevia nubifera,FALSE,only one species in Genus,Ordobrevia nubifera,Ordobrevia nubifera,Ordobrevia nubifera,Ordobrevia nubifera,Ordobrevia nubifera,Ordobrevia nubifera
Oregonacarus,FALSE,,DNI,Oregonacarus,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Oregonia,TRUE,marine,DNI,DNI,DNI,DNI,DNI,DNI
Oreodytes,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Oreodytes,Oreodytes,Hydroporinae,Oreodytes,Oreodytes
Oreodytes abbreviatus,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Oreodytes,Oreodytes,Hydroporinae,Oreodytes,Oreodytes
Oreodytes congruus,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Oreodytes,Oreodytes,Hydroporinae,Oreodytes,Oreodytes
Oreodytes obesus,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Oreodytes,Oreodytes,Hydroporinae,Oreodytes,Oreodytes
Oreodytes quadrimaculatus,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Oreodytes,Oreodytes,Hydroporinae,Oreodytes,Oreodytes
Oreodytes sanmarkii,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Oreodytes,Oreodytes,Hydroporinae,Oreodytes,Oreodytes
Oreogeton,FALSE,,Oreogeton,Oreogeton,Oreogeton,Oreogeton,Oreogeton,Oreogeton
Oreoleptis torrenticola,FALSE,,DNI,Oreoleptis torrenticola,Oreoleptis torrenticola,DNI,Oreoleptis torrenticola,Oreoleptis torrenticola
Oribatei,FALSE,,Oribatida,Oribatida,Oribatida,Oribatida,Oribatida,Oribatida
Oribatida,FALSE,,Oribatida,Oribatida,Oribatida,Oribatida,Oribatida,Oribatida
Ormosia,FALSE,,DNI,Ormosia,Ormosia,DNI,Ormosia,Ormosia
Orohermes,FALSE,,Corydalidae,Orohermes,Orohermes,Corydalidae,Orohermes,Orohermes
Orohermes crepusculus,FALSE,,Corydalidae,Orohermes,Orohermes,Corydalidae,Orohermes,Orohermes
Oroperla,FALSE,"single species, mostly California",DNI,Oroperla barbara,Oroperla barbara,DNI,Oroperla barbara,Oroperla barbara
Oropuella,FALSE,,Oropuella,Oropuella,Oropuella,Oropuella,Oropuella,Oropuella
Orthocladiinae,FALSE,,DNI,Orthocladiinae,Orthocladiinae,DNI,Orthocladiinae,Orthocladiinae
Orthocladiinae Genus 5 (Coffman and Ferrington),FALSE,,DNI,Orthocladiinae,Orthocladiinae,DNI,Orthocladiinae,Orthocladiinae
Orthocladiinae sp. (RAI Taxon # 0001),FALSE,,Oropuella,Oropuella,Oropuella,Oropuella,Oropuella,Oropuella
Orthocladiinae sp. (RAI Taxon # 0004),FALSE,,DNI,Orthocladiinae,Orthocladiinae,DNI,Orthocladiinae,Orthocladiinae
Orthocladiinae sp. (RAI Taxon # 0013),FALSE,,DNI,Orthocladiinae,Orthocladiinae,DNI,Orthocladiinae,Orthocladiinae
Orthocladiinae sp. (RAI Taxon #0001),FALSE,,Oropuella,Oropuella,Oropuella,Oropuella,Oropuella,Oropuella
Orthocladiinae sp. RAI # 0001,FALSE,,Oropuella,Oropuella,Oropuella,Oropuella,Oropuella,Oropuella
Orthocladiinae sp. RAI # 0004,FALSE,,DNI,Orthocladiinae,Orthocladiinae,DNI,Orthocladiinae,Orthocladiinae
Orthocladiinae sp. RAI # 0011,FALSE,,DNI,Orthocladiinae,Orthocladiinae,DNI,Orthocladiinae,Orthocladiinae
Orthocladiini/Metriocnemini,FALSE,,DNI,Orthocladiinae,Orthocladiinae,DNI,Orthocladiinae,Orthocladiinae
Orthocladius,FALSE,,Orthocladius,Orthocladius,Orthocladius,Orthocladius,Orthocladius,Orthocladius
Orthocladius (Euorthocladius),FALSE,FORMATTING,Orthocladius,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius),Orthocladius,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius)
Orthocladius (Euorthocladius) rivicola group,FALSE,FORMATTING,Orthocladius,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius),Orthocladius,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius)
Orthocladius (Euorthocladius) rivulorum,FALSE,FORMATTING,Orthocladius,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius),Orthocladius,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius)
Orthocladius (Mesorthocladius),FALSE,FORMATTING,Orthocladius,Orthocladius (Mesorthocladius),Orthocladius (Mesorthocladius),Orthocladius,Orthocladius (Mesorthocladius),Orthocladius (Mesorthocladius)
Orthocladius (Orthocladius),FALSE,,Orthocladius,Orthocladius,Orthocladius,Orthocladius,Orthocladius,Orthocladius
Orthocladius (Symposiocladius),FALSE,FORMATTING,Orthocladius,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius),Orthocladius,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius)
Orthocladius (Symposiocladius) lignicola,FALSE,FORMATTING,Orthocladius,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius),Orthocladius,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius)
Orthocladius (Symposiocladius) sp. 2,FALSE,FORMATTING,Orthocladius,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius),Orthocladius,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius)
Orthocladius annectens,FALSE,FORMATTING,Orthocladius,Orthocladius (Orthocladius),Orthocladius (Orthocladius),Orthocladius,Orthocladius (Orthocladius),Orthocladius (Orthocladius)
Orthocladius complex,FALSE,,Orthocladius complex,Orthocladius complex,Orthocladius complex,Orthocladius complex,Orthocladius complex,Orthocladius complex
Orthocladius Complex,FALSE,FORMATTING,Orthocladius complex,Orthocladius complex,Orthocladius complex,Orthocladius complex,Orthocladius complex,Orthocladius complex
Orthocladius consobrinus,FALSE,,Orthocladius,Orthocladius,Orthocladius,Orthocladius,Orthocladius,Orthocladius
Orthocladius Eudactylocladius,FALSE,,Orthocladius,Orthocladius,Orthocladius,Orthocladius,Orthocladius,Orthocladius
Orthocladius Euorthocladius,FALSE,FORMATTING,Orthocladius,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius),Orthocladius,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius)
Orthocladius lignicola,FALSE,FORMATTING,Orthocladius,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius),Orthocladius,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius)
Orthocladius Pogonocladius,FALSE,,Orthocladius,Orthocladius,Orthocladius,Orthocladius,Orthocladius,Orthocladius
Orthotrichia,FALSE,,DNI,Orthotrichia,Orthotrichia,DNI,Orthotrichia,Orthotrichia
Osobenus,FALSE,Single Species in Genus,DNI,Osobenus yakimae,Osobenus yakimae,DNI,Osobenus yakimae,Osobenus yakimae
Osobenus ,FALSE,Trailing space after genus Name,DNI,Osobenus yakimae,Osobenus yakimae,DNI,Osobenus yakimae,Osobenus yakimae
Osobenus yakimae,FALSE,Single Species in Genus,DNI,Osobenus yakimae,Osobenus yakimae,DNI,Osobenus yakimae,Osobenus yakimae
Ostracoda,FALSE,,Ostracoda,Ostracoda,Ostracoda,Ostracoda,Ostracoda,Ostracoda
Ostrocerca,FALSE,,DNI,Ostrocerca,Ostrocerca,DNI,Ostrocerca,Ostrocerca
Oxidae,FALSE,,DNI,Oxidae,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Oxus,FALSE,,Oxus,Oxus,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Oxycera,FALSE,,Stratiomyidae,Oxycera,Oxycera,DNI,Oxycera,Oxycera
Oxyethira,FALSE,,Oxyethira,Oxyethira,Oxyethira,DNI,Oxyethira,Oxyethira
Pachydiplax,FALSE,"not known in OR, WA",DNI,Libellulidae,Libellulidae,DNI,Libellulidae,Libellulidae
Pachydiplax longipennis,FALSE,"not known in OR, WA",DNI,Libellulidae,Libellulidae,DNI,Libellulidae,Libellulidae
Pachyprosopis (Parapachyprosopis),TRUE,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,DNI
Pacifastacus,FALSE,,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus
Pacifastacus connectens,FALSE,,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus
Pacifastacus leniusculus,FALSE,,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus
Pacifastacus leniusculus leniusculus,FALSE,,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus,Pacifastacus
Pagastia,FALSE,,Pagastia,Pagastia,Pagastia,Pagastia,Pagastia,Pagastia
Pagastiella,FALSE,,DNI,Pagastiella,Pagastiella,DNI,Pagastiella,Pagastiella
Pagurus aleuticus,TRUE,marine,DNI,DNI,DNI,DNI,DNI,DNI
Paha,TRUE,Terrestrial,DNI,DNI,DNI,DNI,DNI,DNI
Palaeagapetus,FALSE,single Species in region,Palaeagapetus nearcticus,Palaeagapetus nearcticus,Palaeagapetus nearcticus,DNI,Palaeagapetus nearcticus,Palaeagapetus nearcticus
Palaeagapetus nearcticus,FALSE,single Species in region,Palaeagapetus nearcticus,Palaeagapetus nearcticus,Palaeagapetus nearcticus,DNI,Palaeagapetus nearcticus,Palaeagapetus nearcticus
Palaemon,TRUE,Palaemonidae excluded,DNI,DNI,DNI,DNI,DNI,DNI
Palaemon modestus,TRUE,Palaemonidae excluded,DNI,DNI,DNI,DNI,DNI,DNI
Palaemonetes,TRUE,Palaemonidae excluded; Palaemonetes jr. syn of Palaemon,DNI,DNI,DNI,DNI,DNI,DNI
Palaemonidae,TRUE,Palaemonidae excluded; likely Palaemon,DNI,DNI,DNI,DNI,DNI,DNI
Palaeoheterodonta,TRUE,TOO COARSE,DNI,DNI,DNI,DNI,DNI,DNI
Palmacorixa,TRUE,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,DNI
Palpomyiini,FALSE,Too Many unknown Genera,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae
Panisopsis,FALSE,,DNI,Panisopsis,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Panisus,FALSE,,DNI,Panisus,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Paracapnia,FALSE,,Capniidae,Capniidae,Capniidae,Capniidae,Capniidae,Capniidae
Parachaetocladius,FALSE,,Parachaetocladius,Parachaetocladius,Parachaetocladius,DNI,Parachaetocladius,Parachaetocladius
Parachironomus,FALSE,,DNI,Parachironomus,Parachironomus,DNI,Parachironomus,Parachironomus
Paracladopelma,FALSE,,Paracladopelma,Paracladopelma,Paracladopelma,Paracladopelma,Paracladopelma,Paracladopelma
Paracloeodes,FALSE,,DNI,Paracloeodes,Paracloeodes,DNI,Paracloeodes,Paracloeodes
Paracloeodes minutus,FALSE,,DNI,Paracloeodes,Paracloeodes,DNI,Paracloeodes,Paracloeodes
Paracricotopus,FALSE,,DNI,Paracricotopus,Paracricotopus,DNI,Paracricotopus,Paracricotopus
Paracymus,FALSE,,Hydrophilidae,Paracymus,Paracymus,Hydrophilidae,Paracymus,Paracymus
Paradelphomyia,FALSE,,DNI,Paradelphomyia,Paradelphomyia,DNI,Paradelphomyia,Paradelphomyia
Parakiefferiella,FALSE,,Parakiefferiella,Parakiefferiella,Parakiefferiella,Parakiefferiella,Parakiefferiella,Parakiefferiella
Paralauterborniella,FALSE,"Single species in Genus, historic spelling issues",DNI,Paralauterborniella,Paralauterborniella,DNI,Paralauterborniella,Paralauterborniella
Paralauterborniella nigrohalterale,FALSE,"Single species in Genus, historic spelling issues",DNI,Paralauterborniella,Paralauterborniella,DNI,Paralauterborniella,Paralauterborniella
Paralauterborniella nigrohalteralis,FALSE,"Single species in Genus, historic spelling issues",DNI,Paralauterborniella,Paralauterborniella,DNI,Paralauterborniella,Paralauterborniella
Paralauterborniella nigrohaltere,FALSE,"Single species in Genus, historic spelling issues",DNI,Paralauterborniella,Paralauterborniella,DNI,Paralauterborniella,Paralauterborniella
Paraleptonia,TRUE,Terrestrial,DNI,DNI,DNI,DNI,DNI,DNI
Paraleptophlebia,FALSE,Slashed taxon,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia
Paraleptophlebia bicornuta,FALSE,,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group
Paraleptophlebia Bicornuta Gr.,FALSE,Formatting (Gr.),Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,DNI,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group
Paraleptophlebia bicornuta group,FALSE,,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group
Paraleptophlebia Bicornuta Group,FALSE,,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group
Paraleptophlebia bicornuta Group,FALSE,Formatting,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group
Paraleptophlebia clara,FALSE,Slashed taxon,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia
Paraleptophlebia debilis,FALSE,Slashed taxon,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia
Paraleptophlebia gregalis,FALSE,Slashed taxon,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia
Paraleptophlebia heteronea,FALSE,Slashed taxon,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia
Paraleptophlebia memorialis,FALSE,Slashed taxon,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia
Paraleptophlebia temporalis,FALSE,Slashed taxon,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia
Paraleptophlebia vaciva,FALSE,Slashed taxon,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia,Neoleptophlebia/Paraleptophlebia
Paraleptophlebia with tusks,FALSE,,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group,Paraleptophlebia Bicornuta Group
Paraleuctra,FALSE,,DNI,Leuctridae,Leuctridae,DNI,Leuctridae,Leuctridae
Paraleuctra occidentalis,FALSE,,DNI,Leuctridae,Leuctridae,DNI,Leuctridae,Leuctridae
Paralimnophyes,FALSE,,DNI,Paralimnophyes,Paralimnophyes,DNI,Paralimnophyes,Paralimnophyes
Parameletus,FALSE,"not known from OR, WA, known from ID, MT",DNI,Siphlonuridae,Siphlonuridae,DNI,Siphlonuridae,Siphlonuridae
Paramerina,FALSE,Current Nomenclature,Zavrelimyia,Zavrelimyia,Zavrelimyia,Zavrelimyia,Zavrelimyia,Zavrelimyia
Paramerina/Zavrelimyia,FALSE,Current Nomenclature,Zavrelimyia,Zavrelimyia,Zavrelimyia,Zavrelimyia,Zavrelimyia,Zavrelimyia
Parametriocnemus,FALSE,,Parametriocnemus,Parametriocnemus,Parametriocnemus,Parametriocnemus,Parametriocnemus,Parametriocnemus
Paramideopsis,FALSE,,DNI,Paramideopsis,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Paramoera,TRUE,marine,DNI,DNI,DNI,DNI,DNI,DNI
Paranais,FALSE,,Naidinae,Paranais,Oligochaeta,Naidinae,Oligochaeta,Oligochaeta
Parapelopia,FALSE,,DNI,Tanypodinae,Tanypodinae,DNI,Tanypodinae,Tanypodinae
Paraperla,FALSE,,Paraperla,Paraperla,Paraperla,Paraperla,Paraperla,Paraperla
Paraperla frontalis,FALSE,,Paraperla,Paraperla,Paraperla,Paraperla,Paraperla,Paraperla
Paraperlinae,FALSE,,DNI,Paraperlinae,Paraperlinae,DNI,Paraperlinae,Paraperlinae
Paraphaenocladius,FALSE,,Paraphaenocladius,Paraphaenocladius,Paraphaenocladius,Paraphaenocladius,Paraphaenocladius,Paraphaenocladius
Paraphaenocladius new species,FALSE,undescribed provisional taxon,Paraphaenocladius,Paraphaenocladius,Paraphaenocladius,Paraphaenocladius,Paraphaenocladius,Paraphaenocladius
Paraplea,TRUE,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,DNI
Parapoynx,FALSE,Lot of these are terrestrial,DNI,Lepidoptera,Lepidoptera,DNI,Lepidoptera,Lepidoptera
Parapsyche,FALSE,,DNI,Parapsyche,Parapsyche,DNI,Parapsyche,Parapsyche
Parapsyche almota,FALSE,,Parapsyche almota,Parapsyche almota,Parapsyche almota,Parapsyche almota,Parapsyche almota,Parapsyche almota
Parapsyche elsis,FALSE,,Parapsyche elsis,Parapsyche elsis,Parapsyche elsis,Parapsyche elsis,Parapsyche elsis,Parapsyche elsis
Parapsyche elsis complex,FALSE,,Parapsyche elsis,Parapsyche elsis,Parapsyche elsis,Parapsyche elsis,Parapsyche elsis,Parapsyche elsis
Parapsyche turbinata,FALSE,,DNI,Parapsyche turbinata,Parapsyche turbinata,DNI,Parapsyche turbinata,Parapsyche turbinata
Parasmittia,FALSE,,DNI,Parasmittia,Parasmittia,DNI,Parasmittia,Parasmittia
Paratanytarsus,FALSE,,Paratanytarsus,Paratanytarsus,Paratanytarsus,Paratanytarsus,Paratanytarsus,Paratanytarsus
Paratendipes,FALSE,,Paratendipes,Paratendipes,Paratendipes,Paratendipes,Paratendipes,Paratendipes
Parathyas,FALSE,,DNI,Parathyas,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Paratrichocladius,FALSE,,DNI,Paratrichocladius,Paratrichocladius,DNI,Paratrichocladius,Paratrichocladius
Paratrissocladius,FALSE,,DNI,Paratrissocladius,Paratrissocladius,DNI,Paratrissocladius,Paratrissocladius
Parochlus,FALSE,,Podonominae,Parochlus,Parochlus,Podonominae,Parochlus,Parochlus
Parorthocladius,FALSE,,Parorthocladius,Parorthocladius,Parorthocladius,Parorthocladius,Parorthocladius,Parorthocladius
Parthina,FALSE,,DNI,Parthina,Parthina,DNI,Parthina,Parthina
Parthina linea,FALSE,,DNI,Parthina,Parthina,DNI,Parthina,Parthina
Partnunia,FALSE,,DNI,Partnunia,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Paucicalcaria,FALSE,,DNI,Hydroptilidae,Hydroptilidae,DNI,Hydroptilidae,Hydroptilidae
Pedicia,FALSE,,Pedicia,Pedicia,Pedicia,Pedicia,Pedicia,Pedicia
Pedicia/Tricyphona,FALSE,,DNI,Pediciidae,Pediciidae,DNI,Pediciidae,Pediciidae
Pedicidiidae,FALSE,spelling error ,DNI,Pediciidae,Pediciidae,DNI,Pediciidae,Pediciidae
Pediciidae,FALSE,,DNI,Pediciidae,Pediciidae,DNI,Pediciidae,Pediciidae
Pedomoecus,FALSE,Single Species in Genus,Pedomoecus sierra,Pedomoecus sierra,Pedomoecus sierra,Pedomoecus sierra,Pedomoecus sierra,Pedomoecus sierra
Pedomoecus sierra,FALSE,Single Species in Genus,Pedomoecus sierra,Pedomoecus sierra,Pedomoecus sierra,Pedomoecus sierra,Pedomoecus sierra,Pedomoecus sierra
Pelecorhynchidae,FALSE,,Glutops,Glutops,Glutops,Glutops,Glutops,Glutops
Peltodytes,FALSE,,Haliplidae,Peltodytes,Peltodytes,Haliplidae,Peltodytes,Peltodytes
Peltodytes callosus,FALSE,,Haliplidae,Peltodytes,Peltodytes,Haliplidae,Peltodytes,Peltodytes
Peltoperla,FALSE,eastern taxon,DNI,Peltoperlidae,Peltoperlidae,DNI,Peltoperlidae,Peltoperlidae
Peltoperlidae,FALSE,,DNI,Peltoperlidae,Peltoperlidae,DNI,Peltoperlidae,Peltoperlidae
Pentaneura,FALSE,,Pentaneura,Pentaneura,Pentaneura,Pentaneura,Pentaneura,Pentaneura
Pentaneuriini,FALSE,,DNI,Pentaneurini,Pentaneurini,DNI,Pentaneurini,Pentaneurini
Pentaneurini,FALSE,,DNI,Pentaneurini,Pentaneurini,DNI,Pentaneurini,Pentaneurini
Pericoma,FALSE,FORMATTING,Pericomaini,Pericomaini,Pericomaini,Pericomaini,Pericomaini,Pericomaini
Pericoma / Telmatoscopus,FALSE,FORMATTING,Pericomaini,Pericomaini,Pericomaini,Pericomaini,Pericomaini,Pericomaini
Pericoma/Telmatoscopus,FALSE,FORMATTING,Pericomaini,Pericomaini,Pericomaini,Pericomaini,Pericomaini,Pericomaini
Pericoma/Telmatoscopus Group,FALSE,FORMATTING,Pericomaini,Pericomaini,Pericomaini,Pericomaini,Pericomaini,Pericomaini
