FinalID,NonTarget,Rank,FFG,FeedingGroupsCode,FeedGrpWt,HABIT,HABIT_MPCA,TolVal,TolVal2,LongLived,BCG_Attr_GP,BCG_Attr_RR,BCG_Cool_8,BCG_Cold_9,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,TolVal_RBP,TolValSource,BenTaxaID,TSN,ParTSN
Abedus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,,Belostomatidae,,,Abedus,,,,WSA,831,103717,103683
Ablabesmyia,FALSE,Genus,PR,pr,PredE,SP,spra,7.384246879,20.71612764,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,,,7,WSA,565,128079,128078
Acanthametropodidae,FALSE,Family,PR,pr,PredE,SW,swim,1,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Acanthametropodidae,,,,,,,,1799,568543,609500
Acanthametropus,FALSE,Genus,PR,pr,PredE,SW,swim,1,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Acanthametropodidae,,,Acanthametropus,,,,,1649,100987,568543
Acari,FALSE,SubClass,PR,pr,,CN,clng,7,,FALSE,4,4,,,Arthropoda,,Arachnida,Acarina,,,,,,,,,7,WSA,73,,
Acentrella,FALSE,Genus,CG,cg,,SW,swim,8.459705862,20.95682949,FALSE,4,4,3,3,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Acentrella,,,4,WSA,744,100801,100755
Acentrella/Baetis,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Acentrella/Baetis,,,,WSA,749,,
Acentria,FALSE,Genus,SH,sh,,CB,clim,1,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Lepidoptera,Microlepidoptera,Pyralidae,Nymphulinae,Acentropini,Acentria,,,5,WSA,874,117741,117641
Acerpenna,FALSE,Genus,CG,cg,,SW,swim,2.67697148,20.855872,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Acerpenna,,,4,WSA,750,568546,100755
Acilius,FALSE,Genus,PR,pr,PredP,SW,swim,,,FALSE,4,4,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Acyliini,Acilius,,,,WSA,131,112074,111963
Acricotopus,FALSE,Genus,CG,cg,,SP,spra,4.045273247,20.163615,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Acricotopus,,,10,USEPA 1990 Draft,473,128463,128457
Acroneuria,FALSE,Genus,PR,pr,,CN,clng,2.396699257,20.06524914,TRUE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Acroneuria,,,1,WSA,1009,102917,102914
Actinobdella,FALSE,Genus,PR,pr,PredS,CB,clim,,,FALSE,,,,,Annelida,,Clitellata,Hirudinea,Rhynchobdellida,,Glossiphoniidae,Haementeriinae,,Actinobdella,,,,WSA,12,69384,568848
Aedes,FALSE,Genus,CF,cf,,SW,swim,6.387721032,20.66914505,FALSE,4,4,5,5,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Culicidae,Culicinae,Culicini,Aedes,,,8,WSA,599,126234,126233
Aeshna,FALSE,Genus,PR,pr,PredE,CB,clim,7.991952888,19.17274319,TRUE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Aeshna,,,3,WSA,899,101603,101596
Aeshnidae,FALSE,Family,PR,pr,PredE,CB,clim,7.378822554,19.63543447,TRUE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,,,,4,WSA,898,101596,101595
Agabetes,FALSE,Genus,PR,pr,PredP,SW,swim,,,FALSE,,,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Laccophilinae,Agabetini,Agabetes,,,,,1653,112072,728236
Agabinae,FALSE,Subfamily,PR,pr,PredP,SW,swim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Spicipalpia,Glossosomatidae,Agapetinae,,,,,,,,,
Agabini,FALSE,Tribe,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Spicipalpia,Glossosomatidae,Agapetinae,Agabini,,,,,,,,
Agabus,FALSE,Genus,PR,pr,PredP,SW,swim,5.151138888,18.68385083,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Trichoptera,Spicipalpia,Glossosomatidae,Agapetinae,Agabini,Agapetus,,,6,WSA,1233,111966,111963
Agapetus,FALSE,Genus,SC,sc,,CN,clng,0,,FALSE,3,3,2,2,Arthropoda,,Insecta,Pterygota,Trichoptera,Spicipalpia,Glossosomatidae,Agapetinae,,Agapetus,,,2,WSA,1234,117121,117120
Agarodes,FALSE,Genus,SH,sh,,SP,spra,0,19.72689864,FALSE,2,2,2,2,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Sericostomatidae,,,Agarodes,,,2,WSA,1222,116983,116982
Agnetina,FALSE,Genus,PR,pr,,CN,clng,4.23611493,21.39529852,FALSE,3,3,2,2,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,Agnetina,,,0,WSA,1024,102975,102914
Agnetina/Paragnetina,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,Agnetina/Paragnetina,,,2,WSA,1027,,
Agraylea,FALSE,Genus,CF,cf,,CB,clim,8,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Spicipalpia,Hydroptilidae,Hydroptilinae,Hydroptilini,Agraylea,,,4,WSA,1245,115635,115629
Agrypnia,FALSE,Genus,SH,sh,,CB,clim,,,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Phryganeidae,Phryganeinae,,Agrypnia,,,,WSA,1216,115882,115867
Alaimidae,FALSE,Family,,,,,,,,FALSE,,,,,Nemata,,Adenophorea,Enoplia,Dorylaimida,,Alaimidae,,,,,,,,1800,63171,62921
Alboglossiphonia,FALSE,Genus,PR,pr,PredS,CB,clim,,,FALSE,,,,,Annelida,,Clitellata,Hirudinea,Rhynchobdellida,,Glossiphoniidae,Haementeriinae,,Alboglossiphonia,,,,WSA,13,69388,568848
Aleocharinae,FALSE,Subfamily,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Staphylinidae,Aleocharinae,,,,,,WSA,266,678470,113265
Alisotrichia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Spicipalpia,Hydroptilidae,Hydroptilinae,Leucotrichiini,Alisotrichia,,,,WSA,1246,181197,115398
Allocapnia,FALSE,Genus,SH,sh,,SP,spra,3,,FALSE,,,4,4,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Capniidae,Capniinae,,Allocapnia,,,1,WSA,975,102644,102643
Allocladius,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,,,Allocladius,,,,,,,
Allognosta,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Stratiomyidae,Beridinae,,Allognosta,,,8,WSA,301,130160,130155
Alloperla,FALSE,Genus,PR,pr,,CN,clng,0,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,Chloroperlinae,,Alloperla,,,1,WSA,996,103203,103202
Alluaudomyia,FALSE,Genus,PR,pr,PredE,BU,burr,6,,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,Ceratopogonini,Alluaudomyia,,,6,WSA,323,127533,127526
Alotanypus,FALSE,Genus,PR,pr,PredE,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Macropelopiini,Alotanypus,,,,WSA,555,206646,127995
Ambrysus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Naucoridae,Ambrysinae,,Ambrysus,,,5,WSA,857,103614,103613
Ameletidae,FALSE,Family,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Ameletidae,,,,,,,,1801,568544,609500
Ameletus,FALSE,Genus,SC,sc,,SW,swim,0,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Ameletidae,,,Ameletus,,,1,WSA,742,100996,568544
Amercaenis,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Amercaenis,,,,WSA,669,568555,101467
Amnicola,FALSE,Genus,SC,sc,,CB,clim,2.978880525,21.28269482,FALSE,3,4,4,4,Mollusca,,Gastropoda,,Neotaenioglossa,,Hydrobiidae,Amnicolinae,,Amnicola,,,8,WSA,1380,70747,70493
Amphiagrion,FALSE,Genus,PR,pr,PredE,CB,clim,9,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Amphiagrion,,,,,1656,102093,102077
Amphicosmoecus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephilidae,Dicosmoecinae,,Amphicosmoecus,,,,WSA,1193,116253,115933
Amphinemura,FALSE,Genus,SH,sh,,SP,spra,3,,FALSE,3,3,2,2,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Amphinemurinae,,Amphinemura,,,2,WSA,990,102540,102517
Amphipoda,FALSE,Order,CG,cg,,SP,spra,4,,FALSE,,,,,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,,,,,,,,5,WSA,1284,93294,89802
Ampullariidae,FALSE,Family,,,,,,,,FALSE,,,,,Mollusca,,Gastropoda,Prosobranchia,Architaenioglossa,,Ampullariidae,,,,,,,,1802,70341,566847
Anabolia,FALSE,Genus,SH,sh,,SP,spra,,,FALSE,3,3,4,4,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephilidae,Limnephilinae,Limnephilini,Anabolia,,,5,USEPA 1990 Draft,1201,115956,568768
Anacaena,FALSE,Genus,,,,,,6.018877192,20.10787447,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Anacaenini,Anacaena,,,,WSA,244,112878,112811
Anafroptilum,FALSE,Genus,CG,cg,,SW,swim,4.28747855,,FALSE,3,4,4,4,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Anafroptilum,,,2,WSA,1843,-63,100755
Anax,FALSE,Genus,PR,pr,PredE,CB,clim,8.129905262,21.54512643,TRUE,4,4,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Anax,,,5,WSA,900,101597,101596
Anchytarsus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Ptilodactylidae,Anchytarsinae,,Anchytarsus,,,4,WSA,262,114667,114666
Ancylidae,FALSE,Family,SC,sc,,CB,clim,7.070440994,20.97305834,FALSE,,,,,Mollusca,,Gastropoda,,Basommatophora,,Ancylidae,,,,,,6,WSA,1337,76568,76437
Ancyronyx,FALSE,Genus,CG,cg,,CN,clng,5.00635411,20.48353808,FALSE,3,3,4,4,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Elmidae,,,Ancyronyx,,,4,WSA,203,114193,114093
Angarotipula,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,,,Angarotipula,,,,,,,
Anisocentropus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Calamoceratidae,Anisocentropodinae,,Anisocentropus,,,1,WSA,1152,116530,116529
Anisoptera,FALSE,SubOrder,PR,pr,PredE,,,6,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,,,,,,,6,WSA,897,101594,101593
Annulipalpia,FALSE,Family,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,,Annulipalpia,,,,,,,,1455,,115095
Anodonta,FALSE,Genus,,,,,,,,FALSE,,,,,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,Unionidae,,,Anodonta,,,8,WSA,1328,79930,79913
Anopheles,FALSE,Genus,CF,cf,,SW,swim,8.063837322,20.57359256,FALSE,4,4,5,5,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Culicidae,Anophelinae,,Anopheles,,,8,WSA,598,125956,125955
Anthopotamus,FALSE,Genus,CG,cg,,BU,burr,8.952356182,22.2734439,FALSE,4,4,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Potamanthidae,,,Anthopotamus,,,,RBP2 1999 (OH),738,568559,101509
Antichaeta,FALSE,Genus,PR,pr,PredE,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Sciomyzidae,Sciomyzinae,Tetanocerini,Antichaeta,,,,WSA,299,144771,144770
Antillocladius,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Antillocladius,,,,WSA,474,128470,128457
Antocha,FALSE,Genus,CG,cg,PredE,CN,clng,4.074664697,18.1322289,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Limoniini,Antocha,,,4,WSA,650,119656,119655
Apatania,FALSE,Genus,PR,pr,,CN,clng,1,,FALSE,2,2,1,1,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Apataniidae,Apataniinae,Apataniini,Apatania,,,3,USEPA 1990 Draft,1137,115935,568765
Apataniidae,FALSE,Family,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,,Apataniidae,,,,,,,,1803,598182,598162
Apedilum,FALSE,Genus,CG,cg,,,,6,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Apedilum,,,6,WSA,348,206655,129229
Aphididae,FALSE,Family,MH,hb,,,,,,FALSE,,,,,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Sternorrhyncha,Aphididae,,,,,,,,1658,109191,109190
Aphylla,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Aphylla,,,5,WSA,927,101715,101664
Aplexa,FALSE,Genus,SC,sc,,CB,clim,,,FALSE,,,,,Mollusca,,Gastropoda,,Basommatophora,,Physidae,,,Aplexa,,,,,1659,76695,76676
Apsectrotanypus,FALSE,Genus,PR,pr,PredE,BU,burr,2,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Macropelopiini,Apsectrotanypus,,,2,WSA,556,128021,128020
Aquarius,FALSE,Genus,PR,pr,PredP,SK,skat,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Gerrinae,,Aquarius,,,,,1660,-11,717532
Archilestes,FALSE,Genus,PR,pr,PredE,CB,clim,7,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Lestidae,,,Archilestes,,,,,1661,102059,102058
Archips,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Lepidoptera,,Tortricidae,Tortricinae,Archipini,Archips,,,,WSA,872,117857,117856
Arctiidae,FALSE,Family,SH,sh,,,,5,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Lepidoptera,,Arctiidae,,,,,,,,1662,117297,117294
Arctopelopia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Arctopelopia,,,,WSA,569,128124,128078
Arctopsyche,FALSE,Genus,PR,pr,,CN,clng,1,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Arctopsychinae,,Arctopsyche,,,2,WSA,1058,115529,568763
Arctopsychinae,FALSE,SubFamily,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,,Hydropsychidae,Arctopsychinae,,,,,,RBP2 1999 (ID),1461,568763,115398
Argia,FALSE,Genus,PR,pr,PredE,CB,clim,10,21.29678688,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Argia,,,5,WSA,966,102139,102077
Arigomphus,FALSE,Genus,PR,pr,PredE,BU,burr,6,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Arigomphus,,,,WSA,928,101770,101664
Asellidae,FALSE,Family,CG,cg,,SP,spra,7.688298261,19.41588586,FALSE,,,,,Arthropoda,Crustacea,Malacostraca,,Isopoda,Asellota,Asellidae,,,,,,8,WSA,1302,92657,92650
Asellus,FALSE,Genus,CG,cg,,SP,spra,6.494545946,19.87837584,FALSE,5,5,4,,Arthropoda,Crustacea,Malacostraca,,Isopoda,Asellota,Asellidae,,,Asellus,,,8,USEPA 1990 Draft,1303,92658,92657
Asioplax,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptohyphidae,,,Asioplax,,,,WSA,720,609510,568545
Astacidae,FALSE,Family,,,,,,,,FALSE,,,,,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Astacidae,,,,,,7,WSA,1298,97324,97306
Asynarchus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,,Limnephilidae,Limnephilinae,Limnephilini,Asynarchus,,,,,1663,116221,568768
Athericidae,FALSE,Family,PR,pr,PredP,,,3.73036907,20.32759066,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Athericidae,,,,,,,,1804,130928,130741
Atherix,FALSE,Genus,PR,pr,PredP,SP,spra,3.73036907,20.32759066,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Athericidae,,,Atherix,,,2,WSA,271,130929,130928
Atrichopogon,FALSE,Genus,CG,cg,PredE,CN,clng,7.762997694,20.81760475,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,,Atrichopogon,,,6,WSA,340,127113,127112
Attaneuria,FALSE,Genus,PR,pr,,CN,clng,1,,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Plecoptera,,Perlidae,Acroneuriinae,Acroneuriini,Attaneuria,,,,,1462,102954,102914
Attenella,FALSE,Genus,CG,cg,,SP,spra,0,,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Attenella,,,1,WSA,681,101338,101232
Atylotus,FALSE,Genus,PR,pr,PredP,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Tabanidae,Tabaninae,Tabanini,Atylotus,,,,WSA,315,131476,131318
Auleutes,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Curculionidae,,,Auleutes,,,6,WSA,195,114875,114666
Axarus,FALSE,Genus,CG,cg,,SP,spra,2,,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Axarus,,,2,WSA,349,129236,129229
Baetidae,FALSE,Family,CG,cg,,SW,swim,7.18593187,19.43992642,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,,,,4,WSA,743,100755,100503
Baetis,FALSE,Genus,CG,cg,,SW,swim,6.779135526,18.28954456,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Baetis,,,2,WSA,753,100800,100755
Baetis/Fallceon,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Baetis/Fallceon,,,,WSA,760,,
Paratanytarsus,FALSE,Genus,CG,cg,CollG,CN,clng,8.983144544,20.54766937,FALSE,4,4,5,5,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Paratanytarsus,,,7,WSA,430,129935,129872
Paratanytarsus/Rheotanytarsus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Paratanytarsus/Rheotanytarsus,,,,WSA,431,,
Paratendipes,FALSE,Genus,CG,cg,,BU,burr,8.474943263,20.02451738,FALSE,4,3,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Paratendipes,,,6,WSA,385,129623,129229
Paratrichocladius,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Paratrichocladius,,,4,WSA,523,129005,128457
Pedicia,FALSE,Genus,PR,pr,PredE,BU,burr,6,,FALSE,,,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Limoniinae,Pediciini,Pedicia,,,6,WSA,655,121118,121026
Pelocoris,FALSE,Genus,PR,pr,PredP,CB,clim,7,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Naucoridae,Naucorinae,,Pelocoris,,,7,RBP2 1999 (MACS),858,103665,103613
Peltodytes,FALSE,Genus,SH,sh,,CB,clim,8.023759846,21.09949731,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,Haliplidae,,,Peltodytes,,,5,WSA,191,111923,111857
Peltoperla,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Peltoperlidae,Peltoperlinae,,Peltoperla,,,2,WSA,1002,102489,102488
Peltoperlidae,FALSE,Family,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Peltoperlidae,,,,,,2,WSA,1001,102488,102468
Pentaneura,FALSE,Genus,PR,pr,PredE,SP,spra,4.60951583,21.95729181,FALSE,2,2,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Pentaneura,,,5,WSA,583,128215,128078
Pentaneurini,FALSE,Tribe,PR,pr,PredE,SP,spra,6,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,,,,6,WSA,564,128078,127994
Baetis/Procloeon,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Baetis/Procloeon,,,,WSA,761,,
Baetisca,FALSE,Genus,CG,cg,,SP,spra,7.362346058,20.76920169,FALSE,4,4,3,3,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Carapacea,Baetiscidae,,,Baetisca,,,4,WSA,664,101494,101493
Baetiscidae,FALSE,Family,CG,cg,,SP,spra,7.362346058,20.76920169,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Carapacea,Baetiscidae,,,,,,,,1805,101493,609498
Baetodes,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Baetodes,,,,WSA,762,100938,100755
Banksiola,FALSE,Genus,SH,sh,,CB,clim,,,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Phryganeidae,Phryganeinae,,Banksiola,,,2,USEPA 1990 Draft,1217,115911,115867
Barbaetis,FALSE,Genus,CG,cg,,CN,clng,7.470406565,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Barbaetis,,,10,WSA,763,568560,100755
Basiaeschna,FALSE,Genus,PR,pr,PredE,CB,clim,6,21.79648676,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Basiaeschna,,,6,WSA,901,101648,101596
Batracobdella,FALSE,Genus,,,,,,,,FALSE,,,,,Annelida,,Clitellata,Hirudinea,Rhynchobdellida,,Glossiphoniidae,,,Batracobdella,,,,WSA,14,69358,69357
Beardius,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Beardius,,,,WSA,350,206657,129229
Beloneuria,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Beloneuria,,,0,WSA,1005,102934,102914
Belostoma,FALSE,Genus,PR,pr,PredP,CB,clim,9.339166027,20.96218747,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Hemiptera,,Belostomatidae,Belostomatinae,,Belostoma,,,10,WSA,832,103684,103683
Belostomatidae,FALSE,Family,PR,pr,PredP,CB,clim,9.330958147,20.9647955,FALSE,4,4,,,Arthropoda,,Insecta,Pterygota,Hemiptera,,Belostomatidae,,,,,,5,WSA,830,103683,103358
Berosus,FALSE,Genus,MH,hb,PredP,SW,swim,5.026869637,21.32339014,FALSE,4,4,,,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Berosini,Berosus,,,8,WSA,245,112812,112811
Bethbilbeckia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Macropelopiini,Bethbilbeckia,,,,,1514,128020,127994
Bezzia,FALSE,Genus,PR,pr,PredE,SP,spra,5.205901524,20.35937493,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,Palpomyiini,Bezzia,,,6,WSA,330,127778,127774
Bezzia/Palpomyia,FALSE,Genus,PR,pr,PredE,SP,spra,6,19.0957733,FALSE,,,4,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,Palpomyiini,Bezzia/Palpomyia,,,6,WSA,331,,
Bidessonotus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Bidessini,Bidessonotus,,,5,WSA,132,112319,111963
Biomphalaria,FALSE,Genus,,,,,,,,FALSE,,,,,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Biomphalaria,,,,WSA,1358,76636,76591
